bank,kredit_id,oy,mijoz_turi,tarmoq,summa,stavka_foiz,muddat_oy,tasnif
Turon Bank,TUR002362,2025-12,yuridik,savdo,709732571,25.88,18,standart
Turon Bank,TUR002363,2025-12,jismoniy,qishloq_xoj,26531275,19.67,12,standart
Turon Bank,TUR002364,2025-10,yuridik,qishloq_xoj,106400413,18.46,12,standart
Turon Bank,TUR002365,2025-10,jismoniy,savdo,2053754811,30.37,36,standart
Turon Bank,TUR002366,2026-01,jismoniy,savdo,7441879944,31.42,60,umidsiz
Turon Bank,TUR002367,2026-02,jismoniy,sanoat,1378040862,17.19,24,standart
Turon Bank,TUR002368,2025-11,jismoniy,savdo,154332211,29.41,36,standart
Turon Bank,TUR002369,2026-02,yuridik,xizmat,22834849,15.19,36,standart
Turon Bank,TUR002370,2026-01,jismoniy,qishloq_xoj,4605987021,26.4,24,standart
Turon Bank,TUR002371,2026-01,jismoniy,sanoat,867986626,23.87,6,standart
Turon Bank,TUR002372,2026-01,yuridik,qurilish,46383939,27.93,12,standart
Turon Bank,TUR002373,2025-11,yuridik,savdo,651748209,33.19,36,standart
Turon Bank,TUR002374,2026-01,jismoniy,qurilish,1183325,20.6,36,standart
Turon Bank,TUR002375,2025-12,jismoniy,xizmat,9234415046,20.45,84,standart
Turon Bank,TUR002376,2026-03,jismoniy,qishloq_xoj,210055734,19.64,18,standart
Turon Bank,TUR002377,2025-11,yuridik,savdo,268893334,17.0,84,standart
Turon Bank,TUR002378,2026-02,yuridik,sanoat,64474247,27.47,24,standartdan_past
Turon Bank,TUR002379,2025-11,yuridik,savdo,1180004700,19.8,12,standart
Turon Bank,TUR002380,2026-01,jismoniy,qishloq_xoj,1979636,31.52,12,shubhali
Turon Bank,TUR002381,2025-11,jismoniy,savdo,6488244,19.18,60,standart
Turon Bank,TUR002382,2026-01,yuridik,sanoat,744327220,20.56,84,standart
Turon Bank,TUR002383,2026-02,yuridik,savdo,7883584,26.17,12,standart
Turon Bank,TUR002384,2025-11,jismoniy,qurilish,44655854,22.92,12,standart
Turon Bank,TUR002385,2025-11,jismoniy,qishloq_xoj,4270266672,20.82,84,standart
Turon Bank,TUR002386,2025-11,yuridik,sanoat,196732965,14.52,24,standart
Turon Bank,TUR002387,2026-01,jismoniy,qishloq_xoj,15057346,33.03,18,standartdan_past
Turon Bank,TUR002388,2025-12,yuridik,qurilish,2921540,30.55,84,standart
Turon Bank,TUR002389,2025-12,jismoniy,sanoat,3005361296,20.2,36,standart
Turon Bank,TUR002390,2026-02,jismoniy,qurilish,183249275,26.79,84,standart
Turon Bank,TUR002391,2025-10,yuridik,qishloq_xoj,10962215,15.17,36,standart
Turon Bank,TUR002392,2025-10,yuridik,qishloq_xoj,6637294231,33.79,36,standart
Turon Bank,TUR002393,2026-02,yuridik,qurilish,567989551,16.59,18,standart
Turon Bank,TUR002394,2025-11,yuridik,savdo,2650514466,31.86,6,standart
Turon Bank,TUR002395,2025-12,jismoniy,qishloq_xoj,1136680640,18.31,12,standart
Turon Bank,TUR002396,2026-03,yuridik,qurilish,757670529,19.41,24,standart
Turon Bank,TUR002397,2025-12,yuridik,qurilish,1375559255,22.17,24,standart
Turon Bank,TUR002398,2026-01,yuridik,savdo,26306996,31.69,12,standart
Turon Bank,TUR002399,2025-12,yuridik,xizmat,571418248,19.29,84,standart
Turon Bank,TUR002400,2026-02,jismoniy,sanoat,3116414831,31.64,60,standartdan_past
Turon Bank,TUR002401,2025-11,yuridik,qurilish,17082723,32.88,18,standart
Turon Bank,TUR002402,2026-01,yuridik,savdo,6622772,31.28,36,standart
Turon Bank,TUR002403,2025-12,jismoniy,qishloq_xoj,1247503,20.41,12,standart
Turon Bank,TUR002404,2025-11,jismoniy,qurilish,615757784,18.15,24,standart
Turon Bank,TUR002405,2026-03,jismoniy,xizmat,2349530310,20.96,36,standart
Turon Bank,TUR002406,2025-11,yuridik,qishloq_xoj,1539839,33.87,36,standart
Turon Bank,TUR002407,2026-02,yuridik,qishloq_xoj,28514919,19.21,84,standart
Turon Bank,TUR002408,2026-03,yuridik,savdo,4652947,33.81,60,standart
Turon Bank,TUR002409,2025-12,yuridik,sanoat,1248496293,30.16,24,standart
Turon Bank,TUR002410,2026-03,jismoniy,xizmat,6004248,20.14,36,standart
Turon Bank,TUR002411,2025-12,yuridik,qishloq_xoj,41172457,17.84,18,standart
Turon Bank,TUR002412,2025-12,jismoniy,sanoat,368340041,22.08,18,standart
Turon Bank,TUR002413,2026-01,jismoniy,qurilish,2909420,18.45,24,standart
Turon Bank,TUR002414,2026-02,yuridik,xizmat,5020661877,16.55,36,standart
Turon Bank,TUR002415,2025-12,jismoniy,savdo,566615251,23.12,84,standart
Turon Bank,TUR002416,2026-03,jismoniy,savdo,12445056,17.1,12,standart
Turon Bank,TUR002417,2025-10,jismoniy,qishloq_xoj,99105169,30.31,18,standart
Turon Bank,TUR002418,2025-12,jismoniy,sanoat,1324869,22.0,24,standart
Turon Bank,TUR002419,2026-03,yuridik,sanoat,5064191265,16.11,36,standart
Turon Bank,TUR002420,2026-02,yuridik,qishloq_xoj,3537628631,16.32,12,standart
Turon Bank,TUR002421,2026-03,yuridik,savdo,23479095,26.06,84,standart
Turon Bank,TUR002422,2025-12,yuridik,qishloq_xoj,3823695,27.03,12,standart
Turon Bank,TUR002423,2026-03,jismoniy,xizmat,160992285,15.34,36,standart
Turon Bank,TUR002424,2025-10,jismoniy,xizmat,13009739,21.33,18,standart
Turon Bank,TUR002425,2026-02,yuridik,sanoat,5255371,22.87,84,standart
Turon Bank,TUR002426,2025-12,yuridik,qishloq_xoj,12981222,15.73,36,standart
Turon Bank,TUR002427,2026-01,yuridik,xizmat,4118885542,22.99,18,standart
Turon Bank,TUR002428,2026-02,jismoniy,qurilish,13877597,20.78,36,standart
Turon Bank,TUR002429,2025-10,jismoniy,savdo,7177538,15.44,6,standart
Turon Bank,TUR002430,2026-02,jismoniy,xizmat,1699517139,28.94,6,standart
Turon Bank,TUR002431,2026-02,jismoniy,qurilish,677020409,33.88,60,standart
Turon Bank,TUR002432,2026-01,yuridik,xizmat,920029610,25.33,84,standart
Turon Bank,TUR002433,2025-12,jismoniy,qishloq_xoj,396041144,17.27,12,standart
Turon Bank,TUR002434,2026-02,jismoniy,qurilish,7565774638,33.51,12,standart
Turon Bank,TUR002435,2026-01,jismoniy,qurilish,1918165,22.54,18,standart
Turon Bank,TUR002436,2026-01,yuridik,qurilish,789770043,26.47,36,standart
Turon Bank,TUR002437,2026-02,jismoniy,savdo,1769955194,26.65,84,standart
Turon Bank,TUR002438,2025-11,yuridik,xizmat,800565551,15.16,24,standart
Turon Bank,TUR002439,2026-03,jismoniy,qishloq_xoj,5263894,32.89,6,standart
Turon Bank,TUR002440,2025-12,jismoniy,sanoat,2889332,26.01,24,standart
Turon Bank,TUR002441,2026-02,jismoniy,savdo,8739963487,29.98,6,standart
Turon Bank,TUR002442,2025-10,jismoniy,xizmat,2331625,25.42,60,standart
Turon Bank,TUR002443,2025-10,jismoniy,qurilish,408873455,33.35,6,standart
Turon Bank,TUR002444,2025-12,yuridik,qurilish,2856112386,33.45,84,standart
Turon Bank,TUR002445,2026-02,yuridik,qurilish,481638284,16.29,24,standart
Turon Bank,TUR002446,2025-11,jismoniy,xizmat,1668846,20.93,12,standartdan_past
Turon Bank,TUR002447,2025-11,jismoniy,xizmat,1444900,30.06,60,standart
Turon Bank,TUR002448,2026-03,yuridik,savdo,559894809,29.3,6,standart
Turon Bank,TUR002449,2025-11,jismoniy,xizmat,8886929075,30.71,36,shubhali
Turon Bank,TUR002450,2025-11,yuridik,qurilish,2609759929,31.33,84,standart
Turon Bank,TUR002451,2025-12,yuridik,qurilish,39997771,27.34,84,standart
Turon Bank,TUR002452,2025-10,jismoniy,xizmat,2954527,28.7,6,standart
Turon Bank,TUR002453,2025-12,yuridik,xizmat,10455462,22.49,18,standartdan_past
Turon Bank,TUR002454,2025-12,jismoniy,qurilish,24202729,30.8,12,umidsiz
Turon Bank,TUR002455,2025-12,yuridik,sanoat,5575569,19.26,24,standart
Turon Bank,TUR002456,2025-10,jismoniy,savdo,7692688496,30.5,18,umidsiz
Turon Bank,TUR002457,2026-01,yuridik,xizmat,4428634,17.1,12,standart
Turon Bank,TUR002458,2026-03,jismoniy,qurilish,13230332,24.77,12,standart
Turon Bank,TUR002459,2026-01,yuridik,qishloq_xoj,223432579,15.36,60,standart
Turon Bank,TUR002460,2025-12,yuridik,qurilish,2142744,28.88,6,standart
Turon Bank,TUR002461,2025-12,yuridik,qishloq_xoj,3273905,28.03,6,standart
Turon Bank,TUR002462,2025-11,yuridik,qishloq_xoj,1396167818,29.64,36,standart
Turon Bank,TUR002463,2025-10,jismoniy,xizmat,90984312,14.38,12,standart
Turon Bank,TUR002464,2026-02,jismoniy,qurilish,5563032564,24.77,6,standart
Turon Bank,TUR002465,2025-10,jismoniy,sanoat,7464356,28.68,12,standart
Turon Bank,TUR002466,2026-02,yuridik,sanoat,4440382,31.84,6,standart
Turon Bank,TUR002467,2025-10,yuridik,sanoat,2955638936,23.66,12,standart
Turon Bank,TUR002468,2026-03,yuridik,sanoat,230502543,22.05,60,standart
Turon Bank,TUR002469,2026-01,yuridik,savdo,10554985,15.14,6,standart
Turon Bank,TUR002470,2025-11,yuridik,savdo,1708068646,17.57,24,standartdan_past
Turon Bank,TUR002471,2025-11,jismoniy,savdo,8422740,33.5,24,standart
Turon Bank,TUR002472,2025-10,yuridik,qishloq_xoj,216434406,24.18,36,standart
Turon Bank,TUR002473,2025-12,jismoniy,xizmat,8728096380,19.94,36,standart
Turon Bank,TUR002474,2026-02,jismoniy,qishloq_xoj,649699247,32.03,6,standart
Turon Bank,TUR002475,2025-10,yuridik,sanoat,5134424,33.47,36,standart
Turon Bank,TUR002476,2025-12,yuridik,savdo,1355892976,27.5,6,standart
Turon Bank,TUR002477,2025-11,yuridik,qurilish,3211798,32.17,12,standart
Turon Bank,TUR002478,2025-12,jismoniy,savdo,3741901,28.79,6,standart
Turon Bank,TUR002479,2025-10,jismoniy,sanoat,5614146,29.3,12,standart
Turon Bank,TUR002480,2025-11,yuridik,xizmat,94256791,14.61,36,standart
Turon Bank,TUR002481,2026-02,jismoniy,xizmat,19043932,29.47,12,standart
Turon Bank,TUR002482,2025-10,yuridik,qishloq_xoj,5348755778,27.34,6,standart
Turon Bank,TUR002483,2026-01,jismoniy,qurilish,2501540922,28.8,60,standartdan_past
Turon Bank,TUR002484,2025-10,jismoniy,qishloq_xoj,20129115,32.46,6,standart
Turon Bank,TUR002485,2026-02,jismoniy,sanoat,138104194,18.79,24,standart
Turon Bank,TUR002486,2026-02,jismoniy,xizmat,2799444,18.79,84,standart
Turon Bank,TUR002487,2026-03,jismoniy,qishloq_xoj,9115419352,17.8,12,standart
Turon Bank,TUR002488,2026-01,yuridik,savdo,23611339,32.05,36,standart
Turon Bank,TUR002489,2026-02,jismoniy,xizmat,1478743,25.89,24,standart
Turon Bank,TUR002490,2025-11,yuridik,savdo,1447142,20.0,24,standart
Turon Bank,TUR002491,2026-02,yuridik,savdo,50466005,31.85,6,standart
Turon Bank,TUR002492,2026-01,jismoniy,qurilish,1615650,16.98,84,standartdan_past
Turon Bank,TUR002493,2026-03,yuridik,qurilish,13768146,17.65,36,standart
Turon Bank,TUR002494,2025-10,jismoniy,qurilish,4919311752,16.06,6,standart
Turon Bank,TUR002495,2025-12,jismoniy,xizmat,58861743,32.16,24,standart
Turon Bank,TUR002496,2025-10,yuridik,qishloq_xoj,252657621,24.74,36,standart
Turon Bank,TUR002497,2025-11,yuridik,xizmat,3077961872,27.53,18,standart
Turon Bank,TUR002498,2026-01,yuridik,xizmat,1440667859,14.87,24,standart
Turon Bank,TUR002499,2026-02,jismoniy,qishloq_xoj,640324037,29.18,60,standart
Turon Bank,TUR002500,2025-12,jismoniy,qishloq_xoj,2502529693,16.0,84,standart
Turon Bank,TUR002501,2025-12,yuridik,savdo,1081033553,20.64,36,shubhali
Turon Bank,TUR002502,2025-12,yuridik,qishloq_xoj,490589973,14.89,24,standartdan_past
Turon Bank,TUR002503,2025-12,yuridik,qurilish,1168831834,32.15,18,standart
Turon Bank,TUR002504,2026-02,yuridik,savdo,9546290,20.81,6,standart
Turon Bank,TUR002505,2026-02,jismoniy,sanoat,3028799426,27.14,6,standartdan_past
Turon Bank,TUR002506,2025-10,jismoniy,qishloq_xoj,3685504106,15.32,6,standartdan_past
Turon Bank,TUR002507,2025-12,yuridik,qurilish,469276180,14.74,84,standart
Turon Bank,TUR002508,2026-01,jismoniy,xizmat,2429982486,21.59,12,standart
Turon Bank,TUR002509,2026-03,yuridik,qurilish,3000895840,23.05,84,standart
Turon Bank,TUR002510,2026-03,yuridik,qishloq_xoj,8178486,22.59,12,standart
Turon Bank,TUR002511,2025-10,yuridik,qishloq_xoj,6230521377,23.88,36,standart
Turon Bank,TUR002512,2026-02,jismoniy,qishloq_xoj,201693402,29.22,24,standartdan_past
Turon Bank,TUR002513,2025-12,yuridik,qishloq_xoj,24709162,23.77,60,standart
Turon Bank,TUR002514,2025-11,yuridik,qishloq_xoj,648221380,18.65,84,standart
Turon Bank,TUR002515,2025-11,yuridik,sanoat,3238145289,14.52,84,standart
Turon Bank,TUR002516,2026-02,yuridik,savdo,2220810090,20.73,36,standart
Turon Bank,TUR002517,2025-10,jismoniy,sanoat,6988138,24.19,24,standartdan_past
Turon Bank,TUR002518,2025-10,jismoniy,savdo,4696849390,32.21,60,standart
Turon Bank,TUR002519,2025-12,jismoniy,qurilish,2770608667,31.1,24,standart
Turon Bank,TUR002520,2026-03,yuridik,savdo,78510017,33.3,60,standart
Turon Bank,TUR002521,2025-11,jismoniy,sanoat,2316833,33.25,60,standart
Turon Bank,TUR002522,2025-11,jismoniy,xizmat,1323610436,18.02,24,standart
Turon Bank,TUR002523,2026-01,jismoniy,qurilish,112539693,25.15,24,standart
Turon Bank,TUR002524,2025-12,jismoniy,sanoat,57203561,23.32,24,standart
Turon Bank,TUR002525,2025-11,jismoniy,savdo,153461999,19.95,60,standart
Turon Bank,TUR002526,2025-12,jismoniy,qurilish,256022796,32.59,60,standart
Turon Bank,TUR002527,2025-12,jismoniy,qishloq_xoj,207747049,15.22,60,standart
Turon Bank,TUR002528,2025-12,yuridik,qishloq_xoj,225487317,15.43,60,standart
Turon Bank,TUR002529,2025-10,yuridik,qishloq_xoj,1086916,23.19,60,standart
Turon Bank,TUR002530,2026-03,yuridik,qishloq_xoj,648808506,20.75,12,standart
Turon Bank,TUR002531,2026-01,jismoniy,savdo,82943956,33.91,6,standart
Turon Bank,TUR002532,2026-03,yuridik,xizmat,5558349,21.52,12,standartdan_past
Turon Bank,TUR002533,2025-10,jismoniy,xizmat,23586720,29.63,6,standart
Turon Bank,TUR002534,2025-11,jismoniy,savdo,1448246,18.85,84,standart
Turon Bank,TUR002535,2025-10,jismoniy,qishloq_xoj,434260522,20.29,36,standart
Turon Bank,TUR002536,2026-03,jismoniy,sanoat,3734641,21.85,84,standart
Turon Bank,TUR002537,2026-02,yuridik,qurilish,2842023290,22.61,12,standart
Turon Bank,TUR002538,2025-11,yuridik,sanoat,1706883,33.68,18,standart
Turon Bank,TUR002539,2026-02,jismoniy,savdo,3196128,20.22,84,standart
Turon Bank,TUR002540,2025-11,yuridik,sanoat,3046887816,26.59,24,standart
Turon Bank,TUR002541,2025-12,jismoniy,qurilish,270175411,14.51,6,standart
Turon Bank,TUR002542,2026-03,yuridik,xizmat,1720023,33.19,24,standartdan_past
Turon Bank,TUR002543,2026-02,jismoniy,sanoat,417680497,17.52,18,standart
Turon Bank,TUR002544,2026-03,jismoniy,qishloq_xoj,1219832,22.05,60,standart
Asaka Bank,ASA000001,2025-12,jismoniy,xizmat,14119195,25.78,36,standart
Asaka Bank,ASA000002,2026-02,jismoniy,qishloq_xoj,1118572186,25.18,6,standart
Asaka Bank,ASA000003,2025-12,jismoniy,qishloq_xoj,639328019,16.56,6,standart
Asaka Bank,ASA000004,2025-11,jismoniy,xizmat,2815364109,19.91,36,standart
Asaka Bank,ASA000005,2026-02,jismoniy,xizmat,60285269,19.69,60,shubhali
Asaka Bank,ASA000006,2025-11,yuridik,qishloq_xoj,1542135412,26.27,60,standart
Asaka Bank,ASA000007,2025-11,jismoniy,qishloq_xoj,193660883,26.86,24,standartdan_past
Asaka Bank,ASA000008,2026-02,jismoniy,qurilish,10294880,27.64,60,standart
Asaka Bank,ASA000009,2025-10,yuridik,qishloq_xoj,6837249720,23.08,12,standart
Asaka Bank,ASA000010,2025-11,jismoniy,qurilish,23341024,14.51,6,standart
Asaka Bank,ASA000011,2026-02,yuridik,sanoat,5457370805,17.42,36,standart
Asaka Bank,ASA000012,2025-11,yuridik,qurilish,223645961,17.18,12,standart
Asaka Bank,ASA000013,2026-01,yuridik,sanoat,7159704,30.15,12,standart
Asaka Bank,ASA000014,2025-10,jismoniy,savdo,44148865,17.47,12,shubhali
Asaka Bank,ASA000015,2025-11,jismoniy,qishloq_xoj,17136487,31.36,12,standart
Asaka Bank,ASA000016,2025-12,yuridik,sanoat,3010470839,29.94,84,standart
Asaka Bank,ASA000017,2025-12,yuridik,qishloq_xoj,1055039,20.45,6,standart
Asaka Bank,ASA000018,2025-12,jismoniy,savdo,4482635,29.65,6,standartdan_past
Asaka Bank,ASA000019,2026-02,jismoniy,xizmat,900339227,31.17,6,standart
Asaka Bank,ASA000020,2025-10,jismoniy,savdo,41579689,31.01,24,standart
Asaka Bank,ASA000021,2025-10,yuridik,sanoat,10927533,21.5,18,standart
Asaka Bank,ASA000022,2025-11,yuridik,savdo,2836722,29.85,18,standart
Asaka Bank,ASA000023,2026-02,jismoniy,qurilish,298926081,33.62,6,standart
Asaka Bank,ASA000024,2026-02,jismoniy,xizmat,229663178,28.97,18,standart
Asaka Bank,ASA000025,2026-02,jismoniy,savdo,1559157915,21.84,60,standart
Asaka Bank,ASA000026,2026-03,jismoniy,savdo,3335621,33.46,18,standart
Asaka Bank,ASA000027,2026-03,yuridik,xizmat,7379223,33.19,84,standart
Asaka Bank,ASA000028,2025-11,jismoniy,savdo,4958344048,20.64,18,standart
Asaka Bank,ASA000029,2026-03,yuridik,sanoat,3831573826,33.4,18,standart
Asaka Bank,ASA000030,2026-01,yuridik,sanoat,1872675,15.09,12,standart
Asaka Bank,ASA000031,2026-02,yuridik,qishloq_xoj,16945840,25.58,84,standart
Asaka Bank,ASA000032,2025-12,jismoniy,savdo,1752286719,24.21,84,standart
Asaka Bank,ASA000033,2026-03,yuridik,xizmat,5829892340,15.29,84,umidsiz
Asaka Bank,ASA000034,2026-03,jismoniy,sanoat,79205156,26.49,84,standart
Asaka Bank,ASA000035,2025-12,yuridik,sanoat,126676144,20.72,84,standart
Asaka Bank,ASA000036,2025-11,yuridik,qishloq_xoj,3329350,32.69,84,standart
Asaka Bank,ASA000037,2025-12,yuridik,savdo,901354288,19.52,18,standart
Asaka Bank,ASA000038,2025-10,yuridik,xizmat,5004834703,21.95,6,standart
Asaka Bank,ASA000039,2025-11,jismoniy,qishloq_xoj,124187909,23.65,24,standart
Asaka Bank,ASA000040,2026-01,yuridik,sanoat,29798519,14.19,18,standart
Asaka Bank,ASA000041,2025-11,yuridik,xizmat,67844350,30.37,12,standart
Asaka Bank,ASA000042,2025-12,yuridik,sanoat,924289836,29.58,36,umidsiz
Asaka Bank,ASA000043,2026-02,jismoniy,qurilish,17700511,16.57,6,standart
Asaka Bank,ASA000044,2026-03,yuridik,qurilish,3697026,21.3,18,shubhali
Asaka Bank,ASA000045,2026-02,yuridik,qurilish,36844331,32.17,6,standart
Asaka Bank,ASA000046,2025-10,yuridik,qurilish,8769398,17.1,60,shubhali
Asaka Bank,ASA000047,2025-10,yuridik,sanoat,166109889,31.87,24,standartdan_past
Asaka Bank,ASA000048,2026-01,jismoniy,qishloq_xoj,167811249,33.14,24,shubhali
Asaka Bank,ASA000049,2025-12,yuridik,xizmat,113090268,30.42,12,standart
Asaka Bank,ASA000050,2026-02,jismoniy,savdo,2966753,27.06,84,standart
Asaka Bank,ASA000051,2026-03,jismoniy,qurilish,72954036,24.84,6,standart
Asaka Bank,ASA000052,2026-02,yuridik,qishloq_xoj,3923433648,21.2,24,standart
Asaka Bank,ASA000053,2026-03,jismoniy,xizmat,2765469,30.13,12,standart
Asaka Bank,ASA000054,2025-10,jismoniy,savdo,67982138,17.82,12,standart
Asaka Bank,ASA000055,2025-10,jismoniy,savdo,11676801,20.02,24,standart
Asaka Bank,ASA000056,2026-03,yuridik,qurilish,147578509,33.06,36,standart
Asaka Bank,ASA000057,2026-01,jismoniy,sanoat,3968075,16.03,18,standart
Asaka Bank,ASA000058,2025-11,yuridik,sanoat,1939712,22.64,6,standart
Asaka Bank,ASA000059,2025-10,jismoniy,xizmat,5397012734,28.26,60,standart
Asaka Bank,ASA000060,2026-01,jismoniy,savdo,4073564,27.28,6,standart
Asaka Bank,ASA000061,2026-01,jismoniy,savdo,4413080338,17.36,18,standartdan_past
Asaka Bank,ASA000062,2026-03,yuridik,qurilish,1164001014,27.51,60,standart
Asaka Bank,ASA000063,2026-02,jismoniy,savdo,40395274,24.94,18,standart
Asaka Bank,ASA000064,2026-02,jismoniy,xizmat,1973123220,27.51,24,standart
Asaka Bank,ASA000065,2025-12,jismoniy,savdo,581851598,21.83,84,standart
Asaka Bank,ASA000066,2026-02,jismoniy,qishloq_xoj,1880309606,31.64,84,standartdan_past
Asaka Bank,ASA000067,2026-01,jismoniy,qishloq_xoj,7102304433,23.49,84,standart
Asaka Bank,ASA000068,2025-10,yuridik,qurilish,3991095609,14.45,60,standart
Asaka Bank,ASA000069,2026-03,yuridik,qishloq_xoj,219968806,18.4,60,standart
Asaka Bank,ASA000070,2025-10,jismoniy,savdo,16296113,18.57,18,standart
Asaka Bank,ASA000071,2025-12,yuridik,qishloq_xoj,934884907,16.1,60,standart
Asaka Bank,ASA000072,2026-01,jismoniy,xizmat,256639627,33.01,18,standart
Asaka Bank,ASA000073,2026-03,jismoniy,sanoat,6411643,22.23,84,standart
Asaka Bank,ASA000074,2025-12,yuridik,qishloq_xoj,1561112702,27.47,6,standart
Asaka Bank,ASA000075,2026-01,jismoniy,sanoat,2846364867,20.66,6,standart
Asaka Bank,ASA000076,2026-03,yuridik,savdo,7461627191,22.81,12,standart
Asaka Bank,ASA000077,2026-02,jismoniy,savdo,3123263,18.8,60,standartdan_past
Asaka Bank,ASA000078,2025-10,jismoniy,qurilish,25091081,27.13,60,standartdan_past
Asaka Bank,ASA000079,2025-12,yuridik,savdo,2819900,32.66,84,standartdan_past
Asaka Bank,ASA000080,2026-03,yuridik,sanoat,27237075,26.19,36,standart
Asaka Bank,ASA000081,2025-11,yuridik,xizmat,77048474,30.42,84,standart
Asaka Bank,ASA000082,2026-02,jismoniy,qishloq_xoj,1891600,26.69,36,standart
Asaka Bank,ASA000083,2025-11,jismoniy,xizmat,5882924896,14.16,12,standart
Asaka Bank,ASA000084,2025-11,yuridik,xizmat,1825858563,22.47,6,standart
Asaka Bank,ASA000085,2025-11,yuridik,qishloq_xoj,425175569,30.14,18,standart
Asaka Bank,ASA000086,2026-02,jismoniy,xizmat,57585376,26.49,12,standart
Asaka Bank,ASA000087,2025-10,jismoniy,qishloq_xoj,34521950,27.67,6,standartdan_past
Asaka Bank,ASA000088,2026-01,jismoniy,qurilish,6727038,21.37,84,standart
Asaka Bank,ASA000089,2026-02,jismoniy,qurilish,1102098,28.81,36,standart
Asaka Bank,ASA000090,2026-03,yuridik,sanoat,125018588,27.89,36,standart
Asaka Bank,ASA000091,2026-02,jismoniy,qishloq_xoj,7467633889,27.79,60,standart
Asaka Bank,ASA000092,2025-12,jismoniy,savdo,73743252,17.06,18,standart
Asaka Bank,ASA000093,2026-01,yuridik,qurilish,30816733,31.33,84,standart
Asaka Bank,ASA000094,2025-11,yuridik,xizmat,11054646,16.55,12,standart
